ID,Name,Lat,Long,Origin,ICAO
7769,French Valley Airport,33.5741996765,-117.127998352,RBK,KF70
7775,Carl R Keller Field,41.516300201416016,-82.86869812011719,PCW,KPCW
7776,Dayton-Wright Brothers Airport,39.5890007019,-84.224899292,MGY,KMGY
7777,Richmond Municipal Airport,39.75719833374024,-84.8427963256836,RID,KRID
7778,Findlay Airport,41.013500213600004,-83.66870117190001,FDY,KFDY
7809,Black Hills Airport-Clyde Ice Field,44.48030090332,-103.78299713135,SPF,KSPF
7817,Olive Branch Airport,34.9786987305,-89.78690338130001,OLV,KOLV
7822,Rocky Mountain Metropolitan Airport,39.90879822,-105.11699679999998,BJC,KBJC
7826,Salem Municipal Airport/McNary Field,44.90950012,-123.00299840000002,SLE,KSLE
7827,Tunica Municipal Airport,34.680999755859,-90.34670257568399,UTM,KUTA
7839,Lawrence J Timmerman Airport,43.11040115356445,-88.0344009399414,MWC,KMWC
7840,Southern Wisconsin Regional Airport,42.620300293,-89.0416030884,JVL,KJVL
7846,Arlington Municipal Airport,32.66389846801758,-97.09429931640624,GKY,KGKY
7847,Gwinnett County Briscoe Field,33.97809982,-83.96240234,LZU,KLZU
7848,Bowling Green Warren County Regional Airport,36.9645004272,-86.41970062259999,BWG,KBWG
7849,Richard Lloyd Jones Jr Airport,36.039600372314,-95.98459625244101,RVS,KRVS
7857,Bryce Canyon Airport,37.706401825,-112.144996643,BCE,KBCE
7859,Burlington Alamance Regional Airport,36.048500061035156,-79.47489929199219,\N,KBUY
7869,New Century Aircenter Airport,38.830898284899995,-94.890296936,JCI,KIXD
7870,Easton Newnam Field,38.8041992188,-76.06900024410002,ESN,KESN
7875,Yuba County Airport,39.09780121,-121.5699997,MYV,KMYV
7880,Halliburton Field,34.47090149,-97.95989990000001,DUC,KDUC
7885,Garner Field,29.2112998962,-99.74359893799999,UVA,KUVA
7886,Lewis University Airport,41.6072998,-88.09619904,LOT,KLOT
7888,Buchanan Field,37.9897003174,-122.056999207,CCR,KCCR
7889,Ocean Reef Club Airport,25.325399398804002,-80.274803161621,OCA,07FA
7907,Ohio University Snyder Field,39.2109985352,-82.23139953610001,\N,KUNI
7908,Springfield-Beckley Municipal Airport,39.840301513671996,-83.840202331543,SGH,KSGH
7925,Philip Billard Municipal Airport,39.068698883056996,-95.62249755859399,TOP,KTOP
7928,Benson Airstrip,29.229400634765625,-99.82389831542969,\N,2XS8
7929,Rough River State Park Airport,37.610022,-86.507262,\N,K2I3
7930,Smyrna Airport,36.0089988708,-86.52010345459999,\N,KMQY
7931,Franklin County Airport,35.205101013184,-85.898101806641,\N,KUOS
7935,Collin County Regional At Mc Kinney Airport,33.17789841,-96.59049988,TKI,KTKI
7936,Chicago Executive Airport,42.114222,-87.901494,PWK,KPWK
7938,Southwest Washington Regional Airport,46.11800003049999,-122.898002625,KLS,KKLS
7978,Wilmington Airpark,39.427898407,-83.79209899899999,ILN,KILN
7979,Marana Regional Airport,32.4095993042,-111.21800231899999,AVW,KAVQ
7980,Casa Grande Municipal Airport,32.954899,-111.766998,CGZ,KCGZ
7981,Mobile Airport,33.111900329589844,-112.2689971923828,\N,1AZ0
7982,Buckeye Municipal Airport,33.42039871,-112.685997,BXK,KBXK
7983,Gila Bend Municipal Airport,32.95809937,-112.6780014,E63,KE63
7984,McMinn County Airport,35.39730072,-84.56259918,MMI,KMMI
7985,Sterling Municipal Airport,40.61529922,-103.26499940000001,STK,KSTK
7986,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,RWL,KRWL
7990,Essex County Airport,40.875198364300005,-74.2814025879,CDW,KCDW
7991,Lee C Fine Memorial Airport,38.0960006714,-92.54949951170002,AIZ,KAIZ
7998,Thomasville Regional Airport,30.901599884032997,-83.881301879883,TVI,KTVI
7999,Henderson Executive Airport,35.9728012085,-115.134002686,HSH,KHND
8005,Henry Tift Myers Airport,31.429000854499996,-83.4885025024,TMA,KTMA
8030,Phoenix Deer Valley Airport,33.688301086399996,-112.083000183,DVT,KDVT
8034,Republic Airport,40.7288017273,-73.41339874270001,\N,KFRG
8042,South Texas Regional Airport at Hondo,29.35950088501,-99.17669677734399,HDO,KHDO
8050,McKinley National Park Airport,63.7326011658,-148.910995483,MCL,PAIN
8051,Lake Hood Seaplane Base,61.18000030517578,-149.9720001220703,LHD,PALH
8052,Prospect Creek Airport,66.814102172852,-150.64399719238,PPC,PAPR
8062,Wheeling Ohio County Airport,40.1749992371,-80.6463012695,HLG,KHLG
8063,Fitzgerald Municipal Airport,31.68370056152344,-83.27050018310547,FZG,KFZG
8077,Aransas County Airport,28.086799621599997,-97.04460144040002,RKP,KRKP
8117,Crisp County Cordele Airport,31.98880005,-83.77390289,CKF,KCKF
8118,Ormond Beach Municipal Airport,29.300600051879886,-81.11360168457031,OMN,KOMN
8121,Portland Troutdale Airport,45.54940032959001,-122.40100097656,TTD,KTTD
8122,Portland Hillsboro Airport,45.540401,-122.949997,HIO,KHIO
8123,One Police Plaza Heliport,40.71260070800781,-73.99960327148438,\N,NK39
8133,Bend Municipal Airport,44.09479904,-121.20099640000001,\N,KBDN
8134,Christmas Valley Airport,43.23649978637695,-120.66600036621094,\N,K62S
8135,Burns Municipal Airport,43.5918998718,-118.955001831,\N,KBNO
8136,Prineville Airport,44.286998748779,-120.90399932861,\N,KS39
8137,Red Bluff Municipal Airport,40.1506996155,-122.25199890100001,\N,KRBL
8138,Marin County Airport - Gnoss Field,38.143600463867,-122.55599975586,\N,KDVO
8139,Lake County Airport,42.1610984802,-120.399002075,\N,KLKV
8140,Tillamook Airport,45.4182014465,-123.81400299100001,\N,KTMK
8141,Ontario Municipal Airport,44.020500183105,-117.01399993896001,\N,KONO
8142,Columbia Gorge Regional the Dalles Municipal Airport,45.618499755900004,-121.166999817,\N,KDLS
8143,Montgomery County Airpark,39.168300628699996,-77.1660003662,GAI,KGAI
8162,Charlevoix Municipal Airport,45.3047981262207,-85.2748031616211,CVX,KCVX
8182,Flagler County Airport,29.467399600000004,-81.20629883,XFL,KXFL
8187,Morrisville Stowe State Airport,44.53459930419999,-72.6139984131,MVL,KMVL
8188,Dallas Executive Airport,32.6809005737,-96.86820220950001,RBD,KRBD
8194,Westerly State Airport,41.3496017456,-71.80339813229999,WST,KWST
8195,Block Island State Airport,41.1680984497,-71.577796936,BID,KBID
8199,Nightmute Airport,60.471000671386996,-164.70100402832,NME,PAGT
8200,Toksook Bay Airport,60.54140091,-165.0870056,OOK,PAOO
8215,Decatur County Industrial Air Park,30.971500399999996,-84.63739777,BGE,KBGE
8219,Silver Springs Airport,39.40299987792969,-119.2509994506836,SPZ,KSPZ
8220,Whiteman Airport,34.2593002319,-118.413002014,WHP,KWHP
8221,Madera Municipal Airport,36.9886016846,-120.11199951200001,MAE,KMAE
8252,Apalachicola Regional Airport,29.72750092,-85.02749634,AAF,KAAF
8273,Douglas Municipal Airport,31.47669982910156,-82.8604965209961,DQH,KDQH
8274,St Lucie County International Airport,27.49510002,-80.36830139,FRP,KFPR
8276,Taunton Municipal King Field,41.8744010925293,-71.0166015625,TAN,KTAN
8277,Plymouth Municipal Airport,41.90900039672852,-70.72879791259766,PYM,KPYM
8278,Quonset State Airport,41.597099304199,-71.412101745605,OQU,KOQU
8280,Norwood Memorial Airport,42.1904983521,-71.1728973389,OWD,KOWD
8281,Barnes Municipal Airport,42.157799,-72.715599,BAF,KBAF
8282,Windham Airport,41.74399948120117,-72.1802978515625,IJD,KIJD
8283,Orange County Airport,41.50999832,-74.26460266,MGJ,KMGJ
8284,Capital City Airport,40.2170982361,-76.85150146480001,CXY,KCXY
8285,Marshfield Municipal George Harlow Field,42.09830093383789,-70.67220306396484,GHG,KGHG
8286,Danbury Municipal Airport,41.3714981079,-73.48220062259999,DXR,KDXR
8287,Boire Field,42.781700134299996,-71.51480102539998,ASH,KASH
8288,Lawrence Municipal Airport,42.7172012329,-71.1233978271,LWM,KLWM
8289,Waterbury Oxford Airport,41.47859954834,-73.13520050048801,OXC,KOXC
8290,Fitchburg Municipal Airport,42.554100036621094,-71.75900268554688,FIT,KFIT
8291,Earl L. Small Jr. Field/Stockmar Airport,33.756500244099996,-84.88469696039998,\N,20GA
8292,Cartersville Airport,34.12310028076172,-84.84870147705078,VPC,KVPC
8293,Centre-Piedmont-Cherokee County Regional Airport,34.089977000000005,-85.610069,PYP,KPYP
8294,Richard B Russell Airport,34.3506011963,-85.15799713130002,RMG,KRMG
8295,Northeast Alabama Regional Airport,33.972599,-86.088996,GAD,KGAD
8296,Knoxville Downtown Island Airport,35.96390151977539,-83.8739013671875,DKX,KDKX
8297,Barrow County Airport,33.98289871,-83.66739655,WDR,KWDR
8298,Plantation Airpark,32.645301818847656,-81.59709930419922,JYL,KJYL
8299,Dalton Municipal Airport,34.72290039,-84.87020111,DNN,KDNN
8300,West Georgia Regional O V Gray Field,33.63100051879883,-85.1520004272461,CTJ,KCTJ
8302,Lagrange Callaway Airport,33.0088996887,-85.0726013184,LGC,KLGC
8303,Baldwin County Airport,33.15420151,-83.24069977,MLJ,KMLJ
8305,Harris County Airport,32.8406982422,-84.8824005127,PIM,KPIM
8306,Peachtree City Falcon Field,33.3572998046875,-84.5718002319336,FFC,KFFC
8308,Lee Gilmer Memorial Airport,34.27259827,-83.8302002,GVL,KGVL
8312,Harry Clever Field,40.470901489258,-81.419700622559,PHD,KPHD
8313,Darlington County Jetport Airport,34.44940186,-79.89009857,UDG,KUDG
8314,Hilton Head Airport,32.2243995667,-80.6975021362,HHH,KHXD
8318,Daniel Field,33.4664993286,-82.0393981934,DNL,KDNL
8319,Foothills Regional Airport,35.8202018737793,-81.61139678955078,MRN,KMRN
8320,Pike County-Hatcher Field,37.561798100000004,-82.56639862,PBX,KPBX
8321,Mallards Landing Airport,33.36569976806641,-84.16519927978516,\N,GA04
8322,Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,TOC,KTOC
8342,Fort Worth Alliance Airport,32.9875984192,-97.3188018799,AFW,KAFW
8343,East Troy Municipal Airport,42.79719924926758,-88.37259674072266,57C,K57C
8366,Lawrence Municipal Airport,39.01119995,-95.21659851,LWC,KLWC
8367,Wellington Municipal Airport,37.32360076904297,-97.38829803466795,EGT,KEGT
8379,Pompano Beach Airpark,26.247100830078,-80.11109924316399,PMP,KPMP
8394,Shelby County Airport,33.17699814,-86.78279877,EET,KEET
8397,Sky Ranch At Carefree Airport,33.818099975585945,-111.89800262451172,\N,18AZ
8409,Indianapolis Metropolitan Airport,39.93519974,-86.04499817,UMP,KUMP
8410,London-Corbin Airport/Magee Field,37.0821990967,-84.08489990230001,LOZ,KLOZ
8412,Simmons Army Air Field,35.13180161,-78.93669891,FBG,KFBG
8430,John H Batten Airport,42.7606010437,-87.8152008057,RAC,KRAC
8443,Redlands Municipal Airport,34.08530044555664,-117.14600372314452,REI,KREI
8445,Flabob Airport,33.989700317382805,-117.41100311279295,RIR,KRIR
8446,Tacoma Narrows Airport,47.26789856,-122.57800290000002,TIW,KTIW
8460,Jack Edwards Airport,30.29050064,-87.67179871,JKA,KJKA
8473,Hazleton Municipal Airport,40.9868011475,-75.99490356449999,HZL,KHZL
8474,Greater Cumberland Regional Airport,39.615398407,-78.76090240479999,CBE,KCBE
8475,Sugar Loaf Shores Airport,24.648799896240234,-81.57980346679688,\N,7FA1
8493,Tri-County Regional Airport,43.2117004395,-90.18160247799999,LNR,KLNR
8494,Price County Airport,45.70899963378906,-90.40249633789062,\N,KPBH
8495,Monroe Municipal Airport,42.61489868164063,-89.59040069580078,\N,KEFT
8496,Joliet Regional Airport,41.51779938,-88.17549896,JOT,KJOT
8497,Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099,VYS,KVYS
8499,Jackson County Reynolds Field,42.2597999573,-84.45939636230001,JXN,KJXN
8502,Joseph A. Hardy Connellsville Airport,39.95920181,-79.65709686,\N,KVVS
8503,Bedford County Airport,40.08530045,-78.5121994,\N,KHMZ
8504,Wings Field,40.1375007629,-75.26509857180001,BBX,KLOM
8505,Okeechobee County Airport,27.2628002167,-80.8498001099,OBE,KOBE
8506,Sebring Regional Airport,27.45639992,-81.3423996,SEF,KSEF
8507,Avon Park Executive Airport,27.59119987,-81.52780151,AVO,KAVO
8508,Winter Haven Municipal Airport - Gilbert Field,28.06290054,-81.75330353,GIF,KGIF
8509,Zephyrhills Municipal Airport,28.2282009125,-82.15589904790002,ZPH,KZPH
8510,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739,OCF,KOCF
8511,Jesup Wayne County Airport,31.55400085,-81.88249969,JES,KJES
8512,Madison Municipal Airport,33.6120986938,-83.46040344240002,52A,K52A
8513,Newnan Coweta County Airport,33.311599731445305,-84.7697982788086,CCO,KCCO
8514,Thomson-McDuffie County Airport,33.52970123,-82.51650238,HQU,KHQU
8515,Aiken Municipal Airport,33.6493988037,-81.68499755859999,AIK,KAIK
8516,Woodward Field,34.2835998535,-80.56490325930001,CDN,KCDN
8517,Lumberton Regional Airport,34.609901428200004,-79.05940246579998,LBT,KLBT
8519,Moore County Airport,35.23740005,-79.39119720000001,SOP,KSOP
8520,Richmond County Airport,34.8913,-79.759598,RCZ,KRCZ
8524,Baraboo Wisconsin Dells Airport,43.52270126,-89.77020264,DLL,KDLL
8526,Statesville Regional Airport,35.765300750732,-80.953903198242,SVH,KSVH
8528,Burlington Municipal Airport,42.69070053100586,-88.30460357666016,BUU,KBUU
8532,William T. Piper Memorial Airport,41.13560104,-77.42230225,LHV,KLHV
8538,Zelienople Municipal Airport,40.80160141,-80.16069794,\N,KPJC
8542,Lorain County Regional Airport,41.34429932,-82.17759705,LPR,KLPR
8544,Burke Lakefront Airport,41.51750183105469,-81.68329620361328,BKL,KBKL
8545,Chautauqua County-Dunkirk Airport,42.49330139,-79.27200317,DKK,KDKK
8548,South Jersey Regional Airport,39.9429016113,-74.845703125,VAY,KVAY
8550,Linden Airport,40.617401123,-74.2445983887,LDJ,KLDJ
8553,Tri State Steuben County Airport,41.639702,-85.083504,ANQ,KANQ
8555,Warsaw Municipal Airport,41.27470016479492,-85.84010314941406,\N,KASW
8556,Van Wert County Airport,40.86470031738281,-84.6093978881836,VNW,KVNW
8559,Brooks Field,42.25120162963867,-84.95549774169922,\N,KRMY
8560,Genesee County Airport,43.03170013,-78.16760254,GVQ,KGVQ
8565,Clearwater Air Park,27.9766998291,-82.7586975098,CLW,KCLW
8593,Chicago Meigs Airport,41.85879898071289,-87.60790252685547,CGX,KCGX
8601,Pickens County Airport,34.453399658203125,-84.4573974609375,JZP,KJZP
8604,Grand Strand Airport,33.811698913600004,-78.72389984130002,CRE,KCRE
8606,Lansing Municipal Airport,41.5349006652832,-87.52950286865234,IGQ,KIGQ
8608,Ramona Airport,33.039199829101555,-116.91500091552734,RNM,KRNM
8624,Branch County Memorial Airport,41.933399200000004,-85.05259705,OEB,KOEB
8625,Wilkes Barre Wyoming Valley Airport,41.2971992493,-75.8511962891,WBW,KWBW
8626,Willoughby Lost Nation Municipal Airport,41.6839981079,-81.3897018433,LNN,KLNN
8631,Capital City Airport,38.18249893,-84.90470123,FFT,KFFT
8632,Auburn Lewiston Municipal Airport,44.048500061000006,-70.2835006714,LEW,KLEW
8639,Bloyer Field,43.97499847,-90.48349762,\N,KY72
8641,Marco Island Airport,25.9950008392,-81.6725006104,MRK,KMKY
8644,Drummond Island Airport,46.0093002319,-83.74389648440001,DRM,KDRM
8646,Gladwin Zettel Memorial Airport,43.9706001282,-84.47499847410002,GDW,KGDW
8648,South Haven Area Regional Airport,42.35120010375977,-86.25569915771484,LWA,KLWA
8653,Marshfield Municipal Airport,44.6369018555,-90.1893005371,MFI,KMFI
8654,Alexander Field South Wood County Airport,44.360298156700004,-89.83899688720001,ISW,KISW
8655,Clinton Municipal Airport,41.8311004639,-90.3291015625,CWI,KCWI
8658,Beverly Municipal Airport,42.5842018127,-70.91649627689999,BVY,KBVY
8664,Poplar Bluff Municipal Airport,36.773899078369006,-90.324897766113,POF,KPOF
8665,Somerset Airport,40.6259994506836,-74.67019653320312,\N,KSMQ
8666,Eastport Municipal Airport,44.910099029541016,-67.01270294189453,EPM,KEPM
8667,Keokuk Municipal Airport,40.4598999023,-91.4284973145,EOK,KEOK
8681,St Paul Downtown Holman Field,44.93450164794922,-93.05999755859376,STP,KSTP
8693,Oconomowoc Airport,43.13890075683594,-88.47229766845703,\N,0WI8
8706,Butler Co Regional Airport - Hogan Field,39.3638000488,-84.5220031738,\N,KHAO
8742,Fond du Lac County Airport,43.771198272700005,-88.48840332030001,FLD,KFLD
8743,Waupaca Municipal Airport,44.33330154,-89.01979828,PCZ,KPCZ
8744,Stevens Point Municipal Airport,44.5452003479,-89.53029632568399,STE,KSTE
8747,Luce County Airport,46.31119918823242,-85.4572982788086,ERY,KERY
8759,Galion Municipal Airport,40.7533988953,-82.7238006592,GQQ,KGQQ
8763,Clarksville–Montgomery County Regional Airport,36.621898651100004,-87.41500091549999,CKV,KCKV
8771,Lompoc Airport,34.665599823,-120.46800231899999,LPC,KLPC
8772,Chester County G O Carlson Airport,39.97900009,-75.86550140000001,CTH,KMQS
8777,Lake Placid Airport,44.264499664300004,-73.96189880370002,LKP,KLKP
8784,Lima Allen County Airport,40.706902,-84.026703,AOH,KAOH
8789,Malcolm McKinnon Airport,31.15180016,-81.39129639,SSI,KSSI
8790,Beaver County Airport,40.7724990845,-80.39140319820001,BFP,KBVI
8792,Georgetown County Airport,33.311698913600004,-79.3196029663,GGE,KGGE
8793,Hardwick Field,35.22010040283203,-84.8323974609375,HDI,KHDI
8796,Renton Municipal Airport,47.4930992126,-122.21600341799999,RNT,KRNT
8798,Brackett Field,34.091598510742,-117.78199768066001,POC,KPOC
8801,Cross City Airport,29.6354999542,-83.10479736330002,CTY,KCTY
8802,Oconee County Regional Airport,34.67190170000001,-82.8864975,CEU,KCEU
8804,Beech Factory Airport,37.6944999695,-97.2149963379,BEC,KBEC
8808,Tom B. David Field,34.45539856,-84.93920135,\N,KCZL
8809,Habersham County Airport,34.49990082,-83.55670166,\N,KAJR
8811,Georgetown Municipal Airport,30.678800582885746,-97.6793975830078,GTU,KGTU
8812,Old Rhinebeck Airport,41.9715004,-73.86289978,\N,NY94
8815,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.98500059999999,SNY,KSNY
8824,Kalaeloa Airport,21.3074,-158.070009,\N,PHJR
8833,Iosco County Airport,44.312801,-83.422302,ECA,K6D9
8834,Madison County Executive Airport-Tom Sharp Jr Field,34.861400599999996,-86.55750275,\N,KMDQ
8835,Leesburg Executive Airport,39.07799911499024,-77.55750274658203,JYO,KJYO
8838,Anoka County-Blaine Arpt(Janes Field) Airport,45.14500046,-93.21140289,\N,KANE
8850,Williamson Sodus Airport,43.23469925,-77.1210022,SDC,KSDC
8854,Boulder Municipal Airport,40.039398193400004,-105.225997925,WBU,KBDU
8864,Palo Alto Airport of Santa Clara County,37.461101532,-122.114997864,PAO,KPAO
8869,Falcon Field,33.4608001709,-111.72799682600001,FFZ,KFFZ
8870,Coolidge Municipal Airport,32.935901641845696,-111.427001953125,P08,KP08
8871,Cottonwood Airport,34.7299995422,-112.03500366200001,P52,KP52
8874,Ak-Chin Regional Airport,32.9908056,-111.91852779999999,A39,KA39
8875,Wickenburg Municipal Airport,33.96889877,-112.79900359999999,E25,KE25
8877,Oakland County International Airport,42.665500640869006,-83.420097351074,PTK,KPTK
8888,Dillant Hopkins Airport,42.898399353027344,-72.27079772949219,EEN,KEEN
8893,Glasgow Industrial Airport,48.42110061645508,-106.52799987792969,\N,07MT
8925,Iowa City Municipal Airport,41.639198303200004,-91.5465011597,IOW,KIOW
8928,Windom Municipal Airport,43.91339874267578,-95.1093978881836,MWM,KMWM
8931,Longview Ranch Airport,44.66170120239258,-119.6520004272461,\N,OG39
8935,Lee Airport,38.942902000000004,-76.568398,ANP,KANP
8950,Pecos Municipal Airport,31.382400512694996,-103.51100158691,PEQ,KPEQ
8951,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,HBG,KHBG
8958,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,YKN,KYKN
8982,Hayward Executive Airport,37.659198761,-122.122001648,HWD,KHWD
8989,Ann Arbor Municipal Airport,42.2229995728,-83.74559783939999,ARB,KARB
9066,Atlanta South Regional Airport/Tara Field,33.389099,-84.332397,4A7,K4A7
9093,Comarapa Airport,-17.91360092163086,-64.51779937744139,\N,SLCR
9102,Immokalee Regional Airport,26.43320084,-81.40100098,IMM,KIMM
9104,Rancho San Simeon Airport,35.60770034790039,-121.11000061035156,\N,66CA
9120,Dinwiddie County Airport,37.183799743652,-77.507400512695,PTB,KPTB
9126,Sheboygan County Memorial Airport,43.76959991,-87.85140228,SBM,KSBM
9138,Pinal Airpark,32.5106010437,-111.32800293,MZJ,KMZJ
9139,Glendale Municipal Airport,33.526901245117195,-112.29499816894531,GEU,KGEU
9140,Safford Regional Airport,32.85480118,-109.6350021,SAD,KSAD
9164,Sikeston Memorial Municipal Airport,36.898899078369006,-89.561798095703,SIK,KSIK
9178,Floyd Bennett Memorial Airport,43.3412017822,-73.6102981567,GFL,KGFL
9179,Saratoga County Airport,43.05130005,-73.86119843,5B2,K5B2
9182,Crystal River Airport,28.867300033569336,-82.57129669189453,CGC,KCGC
9183,Martin State Airport,39.32569885,-76.4138031,MTN,KMTN
9184,Lincoln Regional Karl Harder Field,38.90919876098633,-121.35099792480469,LHM,KLHM
9185,Fostoria Metropolitan Airport,41.19079971,-83.39450073,FZI,KFZI
9186,Eastern Slopes Regional Airport,43.9911003113,-70.94789886470001,IZG,KIZG
9187,Coral Creek Airport,26.85449981689453,-82.2511978149414,\N,FA54
9188,Lakefront Airport,30.042400360107003,-90.02829742431601,NEW,KNEW
9189,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,COE,KCOE
9190,Beaumont Municipal Airport,30.070699691799998,-94.21579742430002,BMT,KBMT
9191,Vermilion Regional Airport,40.19919968,-87.59590149,DNV,KDNV
9199,Space Coast Regional Airport,28.514799118042003,-80.799201965332,TIX,KTIX
9225,Andrau Airpark,29.722499847399998,-95.5883026123,AAP,KAAP
9226,Flying Cloud Airport,44.827201843299996,-93.4570999146,FCM,KFCM
9228,Johnson County Executive Airport,38.84759903,-94.73760223,OJC,KOJC
9249,Brandywine Airport,39.9901008605957,-75.58190155029297,OQN,KOQN
9251,Manassas Regional Airport/Harry P. Davis Field,38.72140121,-77.51540375,MNZ,KHEF
9252,Texas Gulf Coast Regional Airport,29.108600616500002,-95.46209716799999,\N,KLBX
9305,Shelby County Airport,39.410400390599996,-88.8453979492,2H0,K2H0
9348,Enumclaw Airport,47.195701599121094,-122.02200317382812,\N,WA77
9390,Fairfield County Airport,34.31549835205078,-81.10880279541016,FDW,KFDW
9396,Skyhaven Airport,43.28409957885742,-70.9292984008789,DAW,KDAW
9399,Newton City-County Airport,38.0582008362,-97.2744979858,EWK,KEWK
9403,Taszár Air Base,46.39310073852539,17.917499542236328,TZR,LHTA
9406,Fort Bridger Airport,41.3918991089,-110.40699768100001,FBR,KFBR
9407,Prosser Airport,46.21340179,-119.7910004,S40,KS40
9408,Chehalis Centralia Airport,46.6769981384,-122.98300170899999,CLS,KCLS
9409,Desert Aire Airport,46.687400817871094,-119.9209976196289,M94,KM94
9411,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,EVW,KEVW
9412,Sabetha Municipal Airport,39.90420150756836,-95.77940368652344,K83,KK83
9413,Mt Pleasant Regional-Faison field,32.89780045,-79.78289795,LRO,KLRO
9414,Souther Field,32.110801699999996,-84.18890381,\N,KACJ
9415,Weedon Field,31.951299667399997,-85.1288986206,EUF,KEUF
9416,Saluda County Airport,33.92679977416992,-81.79460144042969,6J4,K6J4
9417,Dare County Regional Airport,35.91899872,-75.69550323,MEO,KMQI
9418,Auburn Opelika Robert G. Pitts Airport,32.61510086,-85.43399811,AUO,KAUO
9419,Tri Cities Airport,42.078499,-76.096296,CZG,KCZG
9428,Bessemer Airport,33.31290054,-86.92590332,EKY,KEKY
9429,Colorado Springs East Airport,38.8744010925293,-104.41000366210938,A50,KA50
9447,Crystal Airport,45.0620002746582,-93.35389709472656,MIC,KMIC
9448,Clarke County Airport,32.0848999023,-88.738899231,23M,K23M
9450,W H 'Bud' Barron Airport,32.56439972,-82.98529816,DBN,KDBN
9488,Corvallis Municipal Airport,44.49720001,-123.29000090000001,CVO,KCVO
9500,El Almendro Airport,-35.96055603027344,-71.7933349609375,\N,SCRT
9511,San Agustin Airport,10.06666660308838,-84.88333129882812,\N,MRST
9533,Cowra Airport,-33.84469985961914,148.6490020751953,CWT,YCWR
9543,Ogden Hinckley Airport,41.195899963379,-112.0120010376,OGD,KOGD
9545,Robert S Kerr Airport,35.02159881591797,-94.62129974365234,RKR,KRKR
9546,Colorado Plains Regional Airport,40.1755981445,-103.22200012200001,AKO,KAKO
9547,Sanderson Field,47.233600616455,-123.14800262451,SHN,KSHN
9739,Napakiak Airport,60.69029998779297,-161.97900390625,WNA,PANA
9744,Napaskiak Airport,60.70289993,-161.7779999,PKA,PAPK
9746,Tok Airport,63.303332999999995,-143.001111,\N,PATJ
9754,Causey Airport,35.911800384521484,-79.61759948730469,2A5,K2A5
9763,Doylestown Airport,40.3330001831,-75.1222991943,DYL,KDYL
9772,Warren Field,35.570499420166,-77.049797058105,OCW,KOCW
9773,Hyde County Airport,35.562400817871094,-75.9552001953125,7W6,K7W6
9776,Stillwater Regional Airport,36.161201477051,-97.08570098876999,\N,KSWO
9777,Okmulgee Regional Airport,35.668098449706996,-95.948699951172,\N,KOKM
9778,Cushing Municipal Airport,35.9499015808,-96.7731018066,\N,KCUH
9779,Clinton Sherman Airport,35.3398017883,-99.2005004883,\N,KCSM
9780,Strother Field,37.168598175,-97.0375976562,\N,KWLD
9781,Wiley Post Airport,35.53419876,-97.64710236,\N,KPWA
9782,Shreveport Downtown Airport,32.5401992798,-93.7450027466,\N,KDTN
9783,Stephenville Clark Regional Airport,32.215301513671996,-98.177696228027,\N,KSEP
9784,Perry Municipal Airport,36.38560104370117,-97.2771987915039,\N,KF22
9786,Hamilton Municipal Airport,31.6658992767334,-98.14859771728516,\N,KMNZ
9787,Ada Municipal Airport,34.8042984009,-96.67130279540001,\N,KADH
9788,Mesquite Metro Airport,32.74700164794922,-96.53040313720705,\N,KHQZ
9789,Denton Municipal Airport,33.2006988525,-97.19799804690001,\N,KDTO
9790,Austin Executive Airport,30.397493100000005,-97.5663935,\N,KEDC
9791,Lago Vista Tx Rusty Allen Airport,30.49860000610352,-97.96949768066406,\N,KRYW
9792,Brenham Municipal Airport,30.21899986,-96.37429809999999,\N,K11R
9793,Lakeway Airpark,30.357500076293945,-97.99449920654295,\N,K3R9
9794,Iraan Municipal Airport,30.905700683600003,-101.89199829100001,\N,K2F0
9795,Kestrel Airpark,29.812700271606445,-98.42530059814452,\N,K1T7
9797,Wilkes County Airport,36.2228012085,-81.09829711910002,UKF,KUKF
9798,Charleston Executive Airport,32.70090103149414,-80.00289916992188,JZI,KJZI
9799,Danville Regional Airport,36.572898864746094,-79.33609771728516,DAN,KDAN
9800,Brookneal/Campbell County Airport,37.1417007446,-79.01640319820001,0V4,K0V4
9806,Cheraw Municipal Airport/Lynch Bellinger Field,34.71289825,-79.95700073,CQW,KCQW
9808,Wauchula Municipal Airport,27.514900207520004,-81.880500793457,\N,KCHN
9847,Conway Horry County Airport,33.82849884,-79.12220001,HYW,KHYW
9938,Asheboro Regional Airport,35.65449905,-79.8946991,HBI,KHBI
9942,Henderson Field,34.71789932250977,-78.00360107421875,\N,KACZ
9943,Emporia Greensville Regional Airport,36.6869010925293,-77.48280334472656,EMV,KEMV
